index,source_type,component_id,local_path,mobbin_url,mobbin_id,flow_id,flow_name,flow_position,image_url,query
85,flow_screen,auth-onboarding,evidence/mobbin/flows/flow-5a978c28-onboarding/pos-008-4ba56add.webp,https://mobbin.com/flows/5a978c28-535c-4f01-9f7c-9de174312082,4ba56add-7a9f-455b-a660-dd1b1035cdcc,5a978c28-535c-4f01-9f7c-9de174312082,Onboarding,8,https://mobbin.com/api/mcp/short/U71BB0Dq,
86,flow_screen,auth-onboarding,evidence/mobbin/flows/flow-5a978c28-onboarding/pos-009-fca393ee.webp,https://mobbin.com/flows/5a978c28-535c-4f01-9f7c-9de174312082,fca393ee-47d8-400d-b33b-13c2260ccb48,5a978c28-535c-4f01-9f7c-9de174312082,Onboarding,9,https://mobbin.com/api/mcp/short/ECK0KDOQ,
87,flow_screen,pricing-plan-cards,evidence/mobbin/flows/flow-5a978c28-onboarding/pos-010-eb89085d.webp,https://mobbin.com/flows/5a978c28-535c-4f01-9f7c-9de174312082,eb89085d-4bf3-4490-8875-c6e422b668b9,5a978c28-535c-4f01-9f7c-9de174312082,Onboarding,10,https://mobbin.com/api/mcp/short/OXA2Fk20,
88,flow_screen,auth-onboarding,evidence/mobbin/flows/flow-5a978c28-onboarding/pos-011-817c93ef.webp,https://mobbin.com/flows/5a978c28-535c-4f01-9f7c-9de174312082,817c93ef-8d1b-498c-b591-40133c5a4bc0,5a978c28-535c-4f01-9f7c-9de174312082,Onboarding,11,https://mobbin.com/api/mcp/short/p3nvrMjS,
89,flow_screen,auth-onboarding,evidence/mobbin/flows/flow-5a978c28-onboarding/pos-012-1f499811.webp,https://mobbin.com/flows/5a978c28-535c-4f01-9f7c-9de174312082,1f499811-c130-4681-b6f1-65958d41db79,5a978c28-535c-4f01-9f7c-9de174312082,Onboarding,12,https://mobbin.com/api/mcp/short/e9yOBY3B,
90,flow_screen,auth-onboarding,evidence/mobbin/flows/flow-5a978c28-onboarding/pos-013-62dfb8b8.webp,https://mobbin.com/flows/5a978c28-535c-4f01-9f7c-9de174312082,62dfb8b8-3b30-4bdf-ad13-0ff594a77f1e,5a978c28-535c-4f01-9f7c-9de174312082,Onboarding,13,https://mobbin.com/api/mcp/short/yZQUrWp8,
91,flow_screen,auth-onboarding,evidence/mobbin/flows/flow-6bb1fc63-onboarding-login/pos-001-feff4766.webp,https://mobbin.com/flows/6bb1fc63-8371-4607-9177-27c671d26c9a,feff4766-fde6-4ba3-9e2c-9821e5c17bc4,6bb1fc63-8371-4607-9177-27c671d26c9a,Onboarding Login,1,https://mobbin.com/api/mcp/short/BmCK2mt7,
92,flow_screen,auth-onboarding,evidence/mobbin/flows/flow-6bb1fc63-onboarding-login/pos-002-73588268.webp,https://mobbin.com/flows/6bb1fc63-8371-4607-9177-27c671d26c9a,73588268-0aee-4a43-b37b-79d58500119e,6bb1fc63-8371-4607-9177-27c671d26c9a,Onboarding Login,2,https://mobbin.com/api/mcp/short/OhSkdHPd,
93,flow_screen,auth-onboarding,evidence/mobbin/flows/flow-6bb1fc63-onboarding-login/pos-003-973fcf94.webp,https://mobbin.com/flows/6bb1fc63-8371-4607-9177-27c671d26c9a,973fcf94-ab1c-4119-b842-e61242939826,6bb1fc63-8371-4607-9177-27c671d26c9a,Onboarding Login,3,https://mobbin.com/api/mcp/short/N6s0vF7Z,
94,flow_screen,auth-onboarding,evidence/mobbin/flows/flow-6bb1fc63-onboarding-login/pos-004-0ff8ae68.webp,https://mobbin.com/flows/6bb1fc63-8371-4607-9177-27c671d26c9a,0ff8ae68-3510-48f9-83c8-3a89d5091781,6bb1fc63-8371-4607-9177-27c671d26c9a,Onboarding Login,4,https://mobbin.com/api/mcp/short/jv9Kw9a9,
95,flow_screen,auth-onboarding,evidence/mobbin/flows/flow-6bb1fc63-onboarding-login/pos-005-f5b26318.webp,https://mobbin.com/flows/6bb1fc63-8371-4607-9177-27c671d26c9a,f5b26318-4345-4c49-a0bd-a031edacb3a8,6bb1fc63-8371-4607-9177-27c671d26c9a,Onboarding Login,5,https://mobbin.com/api/mcp/short/WYLUdRgE,
96,flow_screen,auth-onboarding,evidence/mobbin/flows/flow-6bb1fc63-onboarding-login/pos-006-31119433.webp,https://mobbin.com/flows/6bb1fc63-8371-4607-9177-27c671d26c9a,31119433-f7f8-48aa-91a6-cee4d0360e83,6bb1fc63-8371-4607-9177-27c671d26c9a,Onboarding Login,6,https://mobbin.com/api/mcp/short/SXBhtZkC,
97,flow_screen,artifact-workbench-panel,evidence/mobbin/flows/flow-a6a06df8-onboarding-api/pos-001-60a51e1d.webp,https://mobbin.com/flows/a6a06df8-acc0-46b4-82d0-4a50e59b78a0,60a51e1d-540d-49ef-aab5-0d5accfb43e9,a6a06df8-acc0-46b4-82d0-4a50e59b78a0,Onboarding API,1,https://mobbin.com/api/mcp/short/17LZ1sRt,
98,flow_screen,auth-onboarding,evidence/mobbin/flows/flow-a6a06df8-onboarding-api/pos-002-8bc3a54a.webp,https://mobbin.com/flows/a6a06df8-acc0-46b4-82d0-4a50e59b78a0,8bc3a54a-abc8-4c43-9fe2-14ea0a99f48d,a6a06df8-acc0-46b4-82d0-4a50e59b78a0,Onboarding API,2,https://mobbin.com/api/mcp/short/7tWQtpgy,
99,flow_screen,auth-onboarding,evidence/mobbin/flows/flow-a6a06df8-onboarding-api/pos-003-70064d17.webp,https://mobbin.com/flows/a6a06df8-acc0-46b4-82d0-4a50e59b78a0,70064d17-cf83-4f37-9352-fca4ed7df770,a6a06df8-acc0-46b4-82d0-4a50e59b78a0,Onboarding API,3,https://mobbin.com/api/mcp/short/2AXHJhpV,
100,flow_screen,auth-onboarding,evidence/mobbin/flows/flow-a6a06df8-onboarding-api/pos-004-758335f1.webp,https://mobbin.com/flows/a6a06df8-acc0-46b4-82d0-4a50e59b78a0,758335f1-06cb-4ba0-a2eb-6cfe8927cd64,a6a06df8-acc0-46b4-82d0-4a50e59b78a0,Onboarding API,4,https://mobbin.com/api/mcp/short/voXYv25F,
101,flow_screen,auth-onboarding,evidence/mobbin/flows/flow-a6a06df8-onboarding-api/pos-005-08b8fc92.webp,https://mobbin.com/flows/a6a06df8-acc0-46b4-82d0-4a50e59b78a0,08b8fc92-c7a6-4a81-b5fb-ad0662c4f841,a6a06df8-acc0-46b4-82d0-4a50e59b78a0,Onboarding API,5,https://mobbin.com/api/mcp/short/VtrUeM4Q,
102,flow_screen,auth-onboarding,evidence/mobbin/flows/flow-a6a06df8-onboarding-api/pos-006-633469c2.webp,https://mobbin.com/flows/a6a06df8-acc0-46b4-82d0-4a50e59b78a0,633469c2-2295-4cc1-b42f-baba3e2e513b,a6a06df8-acc0-46b4-82d0-4a50e59b78a0,Onboarding API,6,https://mobbin.com/api/mcp/short/Esq5FeFP,
103,flow_screen,auth-onboarding,evidence/mobbin/flows/flow-a6a06df8-onboarding-api/pos-007-86fe567a.webp,https://mobbin.com/flows/a6a06df8-acc0-46b4-82d0-4a50e59b78a0,86fe567a-7374-411f-be67-46b5a443c326,a6a06df8-acc0-46b4-82d0-4a50e59b78a0,Onboarding API,7,https://mobbin.com/api/mcp/short/sAiKVCbH,
104,flow_screen,auth-onboarding,evidence/mobbin/flows/flow-a6a06df8-onboarding-api/pos-008-c8c5fd64.webp,https://mobbin.com/flows/a6a06df8-acc0-46b4-82d0-4a50e59b78a0,c8c5fd64-e8fe-4837-8751-291330bb1f11,a6a06df8-acc0-46b4-82d0-4a50e59b78a0,Onboarding API,8,https://mobbin.com/api/mcp/short/wVDGji7b,
105,flow_screen,auth-onboarding,evidence/mobbin/flows/flow-a6a06df8-onboarding-api/pos-009-c520d17a.webp,https://mobbin.com/flows/a6a06df8-acc0-46b4-82d0-4a50e59b78a0,c520d17a-7c4c-4d79-a353-6013eb5f8b03,a6a06df8-acc0-46b4-82d0-4a50e59b78a0,Onboarding API,9,https://mobbin.com/api/mcp/short/Z5EQT7s9,
106,flow_screen,auth-onboarding,evidence/mobbin/flows/flow-a6a06df8-onboarding-api/pos-010-a0805b78.webp,https://mobbin.com/flows/a6a06df8-acc0-46b4-82d0-4a50e59b78a0,a0805b78-0faa-4367-9cab-835cbe32de0a,a6a06df8-acc0-46b4-82d0-4a50e59b78a0,Onboarding API,10,https://mobbin.com/api/mcp/short/S4ZHYZW3,
107,flow_screen,settings-preferences,evidence/mobbin/flows/flow-a6a06df8-onboarding-api/pos-011-a0c5e6a0.webp,https://mobbin.com/flows/a6a06df8-acc0-46b4-82d0-4a50e59b78a0,a0c5e6a0-1890-4ca1-ac4d-73a5bc2b5bf1,a6a06df8-acc0-46b4-82d0-4a50e59b78a0,Onboarding API,11,https://mobbin.com/api/mcp/short/a1xLjgOR,
108,flow_screen,settings-preferences,evidence/mobbin/flows/flow-f064eaa0-settings/pos-001-a13d4980.webp,https://mobbin.com/flows/f064eaa0-28c2-4bb7-866a-1b0050ca97dc,a13d4980-885f-46ca-93ea-f569acd93948,f064eaa0-28c2-4bb7-866a-1b0050ca97dc,Settings,1,https://mobbin.com/api/mcp/short/6egkmrCt,
109,flow_screen,settings-preferences,evidence/mobbin/flows/flow-f064eaa0-settings/pos-002-2da382ae.webp,https://mobbin.com/flows/f064eaa0-28c2-4bb7-866a-1b0050ca97dc,2da382ae-f7e1-4945-bd3e-9743d7ad6399,f064eaa0-28c2-4bb7-866a-1b0050ca97dc,Settings,2,https://mobbin.com/api/mcp/short/jVhb70Ti,
110,flow_screen,settings-preferences,evidence/mobbin/flows/flow-f064eaa0-settings/pos-003-c6b759b9.webp,https://mobbin.com/flows/f064eaa0-28c2-4bb7-866a-1b0050ca97dc,c6b759b9-5e00-43cd-9faa-60925ba60522,f064eaa0-28c2-4bb7-866a-1b0050ca97dc,Settings,3,https://mobbin.com/api/mcp/short/g6diEYjY,
111,flow_screen,settings-preferences,evidence/mobbin/flows/flow-f064eaa0-settings/pos-004-f9b3807d.webp,https://mobbin.com/flows/f064eaa0-28c2-4bb7-866a-1b0050ca97dc,f9b3807d-2c0f-481e-9a5d-1fb8e8de3cff,f064eaa0-28c2-4bb7-866a-1b0050ca97dc,Settings,4,https://mobbin.com/api/mcp/short/p7YPyZpn,
112,flow_screen,settings-preferences,evidence/mobbin/flows/flow-f064eaa0-settings/pos-005-eb01138f.webp,https://mobbin.com/flows/f064eaa0-28c2-4bb7-866a-1b0050ca97dc,eb01138f-000e-4ea0-9fe0-1156ef8ebec8,f064eaa0-28c2-4bb7-866a-1b0050ca97dc,Settings,5,https://mobbin.com/api/mcp/short/uQLhR34X,
113,screen,composer-command-card,evidence/mobbin/screens/screen-001-claude-chat-sidebar-f5b26318.webp,,,,,,,
114,screen,app-shell-sidebar,evidence/mobbin/screens/screen-002-claude-chat-e8c0af18.webp,,,,,,,
115,screen,app-shell-sidebar,evidence/mobbin/screens/screen-003-claude-chat-da3d700f.webp,,,,,,,
116,screen,app-shell-sidebar,evidence/mobbin/screens/screen-004-claude-chat-d72b17b4.webp,,,,,,,
117,screen,app-shell-sidebar,evidence/mobbin/screens/screen-005-claude-chat-d37660a4.webp,,,,,,,
118,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-006-claude-artifact-c66b5013.webp,,,,,,,
119,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-007-claude-artifact-b74052b8.webp,,,,,,,
120,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-008-claude-artifact-b1cedcfe.webp,,,,,,,
121,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-009-claude-artifact-ae4ac3c3.webp,,,,,,,
122,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-010-claude-artifact-ad1153f5.webp,,,,,,,
123,screen,settings-preferences,evidence/mobbin/screens/screen-011-claude-mobbin-d268695c.webp,https://mobbin.com/screens/d268695c-600e-4373-9e5e-d4eabad5daf6,d268695c-600e-4373-9e5e-d4eabad5daf6,,,,,Claude web app chat screen sidebar composer response artifact sources settings modal onboarding empty state
124,screen,settings-preferences,evidence/mobbin/screens/screen-012-claude-mobbin-be54eee2.webp,https://mobbin.com/screens/be54eee2-7dce-401c-87f7-05decb33155c,be54eee2-7dce-401c-87f7-05decb33155c,,,,,Claude web app chat screen sidebar composer response artifact sources settings modal onboarding empty state
125,screen,settings-preferences,evidence/mobbin/screens/screen-013-claude-mobbin-a584de73.webp,https://mobbin.com/screens/a584de73-9ae1-4c5c-851d-73c1131e0a21,a584de73-9ae1-4c5c-851d-73c1131e0a21,,,,,Claude web app chat screen sidebar composer response artifact sources settings modal onboarding empty state
126,screen,settings-preferences,evidence/mobbin/screens/screen-014-claude-mobbin-a5445159.webp,https://mobbin.com/screens/a5445159-59ef-46d9-ae0e-4b4ebfab8898,a5445159-59ef-46d9-ae0e-4b4ebfab8898,,,,,Claude web app chat screen sidebar composer response artifact sources settings modal onboarding empty state
127,screen,settings-preferences,evidence/mobbin/screens/screen-015-claude-mobbin-9e5386da.webp,https://mobbin.com/screens/9e5386da-f79b-4f79-9d0a-77269a5aeab5,9e5386da-f79b-4f79-9d0a-77269a5aeab5,,,,,Claude web app chat screen sidebar composer response artifact sources settings modal onboarding empty state
128,screen,settings-preferences,evidence/mobbin/screens/screen-016-claude-mobbin-9ce192ff.webp,https://mobbin.com/screens/9ce192ff-ee5d-4f33-8084-346f4d923652,9ce192ff-ee5d-4f33-8084-346f4d923652,,,,,Claude web app chat screen sidebar composer response artifact sources settings modal onboarding empty state
129,screen,settings-preferences,evidence/mobbin/screens/screen-017-claude-mobbin-99438044.webp,https://mobbin.com/screens/99438044-ef7a-4952-9f33-3283912971a1,99438044-ef7a-4952-9f33-3283912971a1,,,,,Claude web app chat screen sidebar composer response artifact sources settings modal onboarding empty state
130,screen,settings-preferences,evidence/mobbin/screens/screen-018-claude-mobbin-99067951.webp,https://mobbin.com/screens/99067951-15dc-4fba-8ca8-94686a70985c,99067951-15dc-4fba-8ca8-94686a70985c,,,,,Claude web app chat screen sidebar composer response artifact sources settings modal onboarding empty state
131,screen,settings-preferences,evidence/mobbin/screens/screen-019-claude-mobbin-98255484.webp,https://mobbin.com/screens/98255484-f7b1-43c3-b9a1-1c6f971de3bd,98255484-f7b1-43c3-b9a1-1c6f971de3bd,,,,,Claude web app chat screen sidebar composer response artifact sources settings modal onboarding empty state
132,screen,settings-preferences,evidence/mobbin/screens/screen-020-claude-mobbin-92afbe7c.webp,https://mobbin.com/screens/92afbe7c-000f-49bf-a281-ea0ccdd130dc,92afbe7c-000f-49bf-a281-ea0ccdd130dc,,,,,Claude web app chat screen sidebar composer response artifact sources settings modal onboarding empty state
133,screen,settings-preferences,evidence/mobbin/screens/screen-021-claude-mobbin-845e141c.webp,https://mobbin.com/screens/845e141c-581c-4cde-b348-b65d9e3f9abc,845e141c-581c-4cde-b348-b65d9e3f9abc,,,,,Claude web app chat screen sidebar composer response artifact sources settings modal onboarding empty state
134,screen,settings-preferences,evidence/mobbin/screens/screen-022-claude-mobbin-7f488e21.webp,https://mobbin.com/screens/7f488e21-04bc-4523-8ac5-b2038e7977fd,7f488e21-04bc-4523-8ac5-b2038e7977fd,,,,,Claude web app chat screen sidebar composer response artifact sources settings modal onboarding empty state
135,screen,settings-preferences,evidence/mobbin/screens/screen-023-claude-mobbin-7a8f884e.webp,https://mobbin.com/screens/7a8f884e-7db7-4944-967b-e2e5abca64a8,7a8f884e-7db7-4944-967b-e2e5abca64a8,,,,,Claude web app chat screen sidebar composer response artifact sources settings modal onboarding empty state
136,screen,settings-preferences,evidence/mobbin/screens/screen-024-claude-mobbin-77a7bdab.webp,https://mobbin.com/screens/77a7bdab-b92a-46d4-8abf-5d579e59d699,77a7bdab-b92a-46d4-8abf-5d579e59d699,,,,,Claude web app chat screen sidebar composer response artifact sources settings modal onboarding empty state
137,screen,settings-preferences,evidence/mobbin/screens/screen-025-claude-mobbin-66e2902a.webp,https://mobbin.com/screens/66e2902a-c536-4bff-8d86-689b26dfd2ee,66e2902a-c536-4bff-8d86-689b26dfd2ee,,,,,Claude web app chat screen sidebar composer response artifact sources settings modal onboarding empty state
138,screen,settings-preferences,evidence/mobbin/screens/screen-026-claude-mobbin-639886e7.webp,https://mobbin.com/screens/639886e7-3f85-4c4e-aac4-32c5f956efc6,639886e7-3f85-4c4e-aac4-32c5f956efc6,,,,,Claude web app chat screen sidebar composer response artifact sources settings modal onboarding empty state
139,screen,settings-preferences,evidence/mobbin/screens/screen-027-claude-mobbin-5572ff23.webp,https://mobbin.com/screens/5572ff23-c06d-49f4-b9c6-a10327f2e35d,5572ff23-c06d-49f4-b9c6-a10327f2e35d,,,,,Claude web app chat screen sidebar composer response artifact sources settings modal onboarding empty state
140,screen,settings-preferences,evidence/mobbin/screens/screen-028-claude-mobbin-41dc0527.webp,https://mobbin.com/screens/41dc0527-d241-4ef3-b2d9-70ce664ff35f,41dc0527-d241-4ef3-b2d9-70ce664ff35f,,,,,Claude web app chat screen sidebar composer response artifact sources settings modal onboarding empty state
141,screen,settings-preferences,evidence/mobbin/screens/screen-029-claude-mobbin-34fc112f.webp,https://mobbin.com/screens/34fc112f-9de9-44ed-9f79-0808c005fca0,34fc112f-9de9-44ed-9f79-0808c005fca0,,,,,Claude web app chat screen sidebar composer response artifact sources settings modal onboarding empty state
142,screen,settings-preferences,evidence/mobbin/screens/screen-030-claude-mobbin-34aa9592.webp,https://mobbin.com/screens/34aa9592-2138-4be6-95f6-4aa7410e9bb9,34aa9592-2138-4be6-95f6-4aa7410e9bb9,,,,,Claude web app chat screen sidebar composer response artifact sources settings modal onboarding empty state
143,screen,settings-preferences,evidence/mobbin/screens/screen-031-claude-mobbin-33b8745d.webp,https://mobbin.com/screens/33b8745d-b1f7-405b-aa9c-a50c06e44ab4,33b8745d-b1f7-405b-aa9c-a50c06e44ab4,,,,,Claude web app chat screen sidebar composer response artifact sources settings modal onboarding empty state
144,screen,settings-preferences,evidence/mobbin/screens/screen-032-claude-mobbin-259f873f.webp,https://mobbin.com/screens/259f873f-b0e4-491f-bbbb-272019fe1acd,259f873f-b0e4-491f-bbbb-272019fe1acd,,,,,Claude web app chat screen sidebar composer response artifact sources settings modal onboarding empty state
145,screen,settings-preferences,evidence/mobbin/screens/screen-033-claude-mobbin-1fad12e8.webp,https://mobbin.com/screens/1fad12e8-35b4-4aea-b0b0-8ddd974ce34c,1fad12e8-35b4-4aea-b0b0-8ddd974ce34c,,,,,Claude web app chat screen sidebar composer response artifact sources settings modal onboarding empty state
146,screen,settings-preferences,evidence/mobbin/screens/screen-034-claude-mobbin-1861f7d1.webp,https://mobbin.com/screens/1861f7d1-789d-44ad-aa42-2a17b7d03482,1861f7d1-789d-44ad-aa42-2a17b7d03482,,,,,Claude web app chat screen sidebar composer response artifact sources settings modal onboarding empty state
147,screen,settings-preferences,evidence/mobbin/screens/screen-035-claude-mobbin-17bf0f08.webp,https://mobbin.com/screens/17bf0f08-c43e-4144-9286-23ee5e10943f,17bf0f08-c43e-4144-9286-23ee5e10943f,,,,,Claude web app chat screen sidebar composer response artifact sources settings modal onboarding empty state
148,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-036-claude-code-fbcf89c6.webp,https://mobbin.com/screens/fbcf89c6-8121-4ce5-bdce-abc82fd522e0,fbcf89c6-8121-4ce5-bdce-abc82fd522e0,,,,https://mobbin.com/api/mcp/short/ChKfTImi,Claude Code project/file/explorer/terminal/artifact
149,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-037-claude-code-ab3dd469.webp,https://mobbin.com/screens/ab3dd469-8d71-4fed-bfe0-c582a11ea3ac,ab3dd469-8d71-4fed-bfe0-c582a11ea3ac,,,,https://mobbin.com/api/mcp/short/HDH1x5K1,Claude Code project/file/explorer/terminal/artifact
150,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-038-claude-code-9b02e75f.webp,https://mobbin.com/screens/9b02e75f-c56f-4f5c-aca5-7cbc0452d618,9b02e75f-c56f-4f5c-aca5-7cbc0452d618,,,,https://mobbin.com/api/mcp/short/IMkVUYYk,Claude Code project/file/explorer/terminal/artifact
151,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-039-claude-code-8f665125.webp,https://mobbin.com/screens/8f665125-6780-4a3e-a0ec-a397c297b28d,8f665125-6780-4a3e-a0ec-a397c297b28d,,,,https://mobbin.com/api/mcp/short/cY6luRK4,Claude Code project/file/explorer/terminal/artifact
152,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-040-claude-code-802e4c45.webp,https://mobbin.com/screens/802e4c45-7b11-45b2-ab4d-75684b61ff28,802e4c45-7b11-45b2-ab4d-75684b61ff28,,,,https://mobbin.com/api/mcp/short/hJdufKAa,Claude Code project/file/explorer/terminal/artifact
153,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-041-claude-code-5fc68b49.webp,https://mobbin.com/screens/5fc68b49-6bd0-42d2-8bf5-4dbe63574300,5fc68b49-6bd0-42d2-8bf5-4dbe63574300,,,,https://mobbin.com/api/mcp/short/Ew6T6OyO,Claude Code project/file/explorer/terminal/artifact
154,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-042-claude-code-45ee1f43.webp,https://mobbin.com/screens/45ee1f43-1304-47aa-bed3-6b8409c96a86,45ee1f43-1304-47aa-bed3-6b8409c96a86,,,,https://mobbin.com/api/mcp/short/rRGB5zXH,Claude Code project/file/explorer/terminal/artifact
155,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-043-claude-code-4423778a.webp,https://mobbin.com/screens/4423778a-af9c-41c8-92d8-25898a6bda01,4423778a-af9c-41c8-92d8-25898a6bda01,,,,https://mobbin.com/api/mcp/short/edwLPfOS,Claude Code project/file/explorer/terminal/artifact
156,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-044-claude-code-30655d44.webp,https://mobbin.com/screens/30655d44-82e5-41e2-a1cb-7fe8eaaab3cc,30655d44-82e5-41e2-a1cb-7fe8eaaab3cc,,,,https://mobbin.com/api/mcp/short/MGok2wfQ,Claude Code project/file/explorer/terminal/artifact
157,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-045-claude-code-1fbc4d96.webp,https://mobbin.com/screens/1fbc4d96-cf70-4c7a-a630-681901893ed3,1fbc4d96-cf70-4c7a-a630-681901893ed3,,,,https://mobbin.com/api/mcp/short/Hnt75krR,Claude Code project/file/explorer/terminal/artifact
158,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-046-claude-code-ff8a92f0.webp,https://mobbin.com/screens/ff8a92f0-a050-4735-ad02-57cfe48145db,ff8a92f0-a050-4735-ad02-57cfe48145db,,,,https://mobbin.com/api/mcp/short/vQARTi5e,Claude Code project/file/explorer/terminal/artifact
159,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-047-claude-code-f7482f00.webp,https://mobbin.com/screens/f7482f00-0c8f-4465-ac82-97fef9fbfb4e,f7482f00-0c8f-4465-ac82-97fef9fbfb4e,,,,https://mobbin.com/api/mcp/short/6OhpJeee,Claude Code project/file/explorer/terminal/artifact
160,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-048-claude-code-f667ec3e.webp,https://mobbin.com/screens/f667ec3e-1ce2-4a67-92c6-d7c3cb639c36,f667ec3e-1ce2-4a67-92c6-d7c3cb639c36,,,,https://mobbin.com/api/mcp/short/c3zTimkV,Claude Code project/file/explorer/terminal/artifact
161,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-049-claude-code-ddc82d9e.webp,https://mobbin.com/screens/ddc82d9e-3978-495f-b614-e0078c1609dd,ddc82d9e-3978-495f-b614-e0078c1609dd,,,,https://mobbin.com/api/mcp/short/lSt0rXuU,Claude Code project/file/explorer/terminal/artifact
162,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-050-claude-code-d5f0e986.webp,https://mobbin.com/screens/d5f0e986-c164-47d9-bf4e-7c2ecda0ce60,d5f0e986-c164-47d9-bf4e-7c2ecda0ce60,,,,https://mobbin.com/api/mcp/short/JD05tXls,Claude Code project/file/explorer/terminal/artifact
163,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-051-claude-code-c89df5c9.webp,https://mobbin.com/screens/c89df5c9-ca51-48d9-8757-381db1350a72,c89df5c9-ca51-48d9-8757-381db1350a72,,,,https://mobbin.com/api/mcp/short/rKw1ttpc,Claude Code project/file/explorer/terminal/artifact
164,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-052-claude-code-c23131eb.webp,https://mobbin.com/screens/c23131eb-5b07-49cb-9fe4-af5a0125d1c2,c23131eb-5b07-49cb-9fe4-af5a0125d1c2,,,,https://mobbin.com/api/mcp/short/8cTaR6Qt,Claude Code project/file/explorer/terminal/artifact
165,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-053-claude-code-b5932114.webp,https://mobbin.com/screens/b5932114-40e9-4a3b-bbf7-385e96b3a580,b5932114-40e9-4a3b-bbf7-385e96b3a580,,,,https://mobbin.com/api/mcp/short/pWbQqBl8,Claude Code project/file/explorer/terminal/artifact
166,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-054-claude-code-b2c670c5.webp,https://mobbin.com/screens/b2c670c5-ea80-4dea-8176-a43aab4de792,b2c670c5-ea80-4dea-8176-a43aab4de792,,,,https://mobbin.com/api/mcp/short/pxfGCDVI,Claude Code project/file/explorer/terminal/artifact
167,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-055-claude-code-995142c4.webp,https://mobbin.com/screens/995142c4-9b60-4b70-8814-5b0aa1b272db,995142c4-9b60-4b70-8814-5b0aa1b272db,,,,https://mobbin.com/api/mcp/short/OCJ3jYqk,Claude Code project/file/explorer/terminal/artifact
168,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-056-claude-code-89f6f997.webp,https://mobbin.com/screens/89f6f997-aa72-4de5-ae84-dd3f696b6ba5,89f6f997-aa72-4de5-ae84-dd3f696b6ba5,,,,https://mobbin.com/api/mcp/short/9iOoLRNS,Claude Code project/file/explorer/terminal/artifact
169,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-057-claude-code-817c93ef.webp,https://mobbin.com/screens/817c93ef-8d1b-498c-b591-40133c5a4bc0,817c93ef-8d1b-498c-b591-40133c5a4bc0,,,,https://mobbin.com/api/mcp/short/A7rugUau,Claude Code project/file/explorer/terminal/artifact
170,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-058-claude-code-7e797940.webp,https://mobbin.com/screens/7e797940-3732-4f25-bb3f-4f61c4c1eeef,7e797940-3732-4f25-bb3f-4f61c4c1eeef,,,,https://mobbin.com/api/mcp/short/DOp3sXtr,Claude Code project/file/explorer/terminal/artifact
171,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-059-claude-code-64905e1a.webp,https://mobbin.com/screens/64905e1a-3688-4f15-b152-b35fea57c823,64905e1a-3688-4f15-b152-b35fea57c823,,,,https://mobbin.com/api/mcp/short/BU2BqD2R,Claude Code project/file/explorer/terminal/artifact
172,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-060-claude-code-515551de.webp,https://mobbin.com/screens/515551de-4ed3-408a-839a-c7757e1d11ba,515551de-4ed3-408a-839a-c7757e1d11ba,,,,https://mobbin.com/api/mcp/short/xAw5S1uC,Claude Code project/file/explorer/terminal/artifact
173,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-061-claude-code-48370b7a.webp,https://mobbin.com/screens/48370b7a-46fc-4446-aecf-7230e8fd02c6,48370b7a-46fc-4446-aecf-7230e8fd02c6,,,,https://mobbin.com/api/mcp/short/8Q4kHEGc,Claude Code project/file/explorer/terminal/artifact
174,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-062-claude-code-482c7660.webp,https://mobbin.com/screens/482c7660-8732-448f-aaf7-9e14f9a5e8ed,482c7660-8732-448f-aaf7-9e14f9a5e8ed,,,,https://mobbin.com/api/mcp/short/SR9vU9KS,Claude Code project/file/explorer/terminal/artifact
